addr,lat,lng,addr_norm,bank_code,bank_name,branch_code,branch_name,tel_no,manager,establish_date,extended_open_time,url,CODEBASE,CODE1,CODE2,VILLCODE,TOWN,COUNTY,CODEBASE_分行數,CODE1_分行數,CODE2_分行數,VILLAGE_分行數
台北市信義區基隆路二段127號,25.028331,121.556985,台北市信義區嘉興里基隆路二段127號,118,板信商業銀行,1180279,板信商業銀行信義分行,02-27329999,鄭默,1998-12-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180279",A6302-0664-00,A6302-60-002,A6302-60,A6302-037-00,信義區,臺北市,1,2,2,2
臺北市信義區基隆路2段109號,25.028846,121.557306,台北市信義區嘉興里基隆路二段109號,815,日盛國際商業銀行,8150174,日盛國際商業銀行信義分行,02-27399888,姚智,1995-12-28,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8150174",A6302-0646-00,A6302-60-002,A6302-60,A6302-037-00,信義區,臺北市,1,2,2,2
新北市永和區得和路118號,25.000136,121.518682,新北市永和區民族里得和路118號,118,板信商業銀行,1180297,板信商業銀行秀朗分行,02-29417966,盤添儀,1998-12-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180297",A6504-0849-00,A6504-67-003,A6504-67,A6504-016-00,永和區,新北市,1,1,2,1
桃園縣桃園市永安路360號,24.99941,121.301808,桃園市桃園區永安里永安路360號,118,板信商業銀行,1180303,板信商業銀行桃園分行,03-3398777,王駿偉,1998-12-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180303",A6801-0967-00,A6801-63-012,A6801-63,A6801-011-00,桃園區,桃園市,1,1,1,1
新北市三重區重陽路四段35號,25.069772,121.491641,新北市三重區福安里重陽路四段35號,118,板信商業銀行,1180312,板信商業銀行三重分行,02-89839966,聶志成,1999-02-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180312",A6502-0603-00,A6502-60-009,A6502-60,A6502-073-00,三重區,新北市,1,1,1,1
新北市樹林區鎮前街58號,24.9926,121.425726,新北市樹林區樹北里鎮前街58號,118,板信商業銀行,1180385,板信商業銀行樹林分行,02-86755666,林來旺,2000-07-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180385",A6507-0309-00,A6507-23-007,A6507-23,A6507-028-00,樹林區,新北市,1,1,1,1
新北市土城區金城路三段91號,24.987541,121.466864,新北市土城區安和里金城路三段91號,118,板信商業銀行,1180394,板信商業銀行金城分行,02-82615666,游達虎,2000-07-25,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180394",A6513-0216-00,A6513-19-005,A6513-19,A6513-031-00,土城區,新北市,1,1,2,1
台北市松山區八德路二段360號,25.047948,121.545833,台北市松山區中崙里八德路二段360號,118,板信商業銀行,1180419,板信商業銀行八德分行,02-27528833,陳瑞典,2000-08-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180419",A6301-0723-00,A6301-66-002,A6301-66,A6301-027-00,松山區,臺北市,1,1,1,2
台北市復興南路一段三十九號,25.04613,121.544118,台北市松山區中崙里復興南路一段39號,803,聯邦商業銀行,8030434,聯邦商業銀行微風簡易型分行,02-87722858,周聖修,2002-04-23,星期一至五 11:00至20:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030434",A6301-0810-00,A6301-72-007,A6301-72,A6301-027-00,松山區,臺北市,1,1,1,2
台中市南屯區大墩路七一一號,24.15318,120.649609,台中市南屯區溝墘里大墩路711號,812,台新國際商業銀行,8120768,台新國際商業銀行大墩分行,04-23274567,黃華弄,2002-02-18,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8120768",A6607-0081-00,A6607-10-001,A6607-10,A6607-011-00,南屯區,臺中市,1,1,2,2
台中市南屯區文心路一段五五六號,24.155478,120.647087,台中市南屯區溝墘里文心路一段556號,118,板信商業銀行,1180428,板信商業銀行台中分行,04-23267799,李永倫,2000-08-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180428",A6607-0045-00,A6607-05-002,A6607-05,A6607-011-00,南屯區,臺中市,1,1,1,2
台南市東區崇明路189號,22.978418,120.21953,台南市東區德光里崇明路189號,118,板信商業銀行,1180437,板信商業銀行台南分行,06-3368799,吳金珠,2000-08-31,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180437",A6732-0720-00,A6732-39-008,A6732-39,A6732-049-00,東區,臺南市,1,1,2,2
台南市東區崇學路81號,22.978172,120.221368,台南市東區德光里崇學路81號,814,大眾商業銀行,8140379,大眾商業銀行東台南分行,06-3353688,李佳錦,1998-06-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8140379",A6732-0713-00,A6732-39-006,A6732-39,A6732-049-00,東區,臺南市,1,1,2,2
新北市蘆洲區樓厝里集賢路219號,25.086533,121.482734,新北市蘆洲區樓厝里集賢路219號,808,玉山商業銀行,8080772,玉山商業銀行集賢分行,02-82831313,林秀霞,2005-04-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8080772",A6514-0302-00,A6514-38-001,A6514-38,A6514-007-00,蘆洲區,新北市,1,1,5,2
新北市蘆洲區民族路256號,25.088903,121.478911,新北市蘆洲區樓厝里民族路256號,118,板信商業銀行,1180598,板信商業銀行蘆洲分行,02-82850666,陳萬基,2005-09-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180598",A6514-0184-00,A6514-22-001,A6514-22,A6514-007-00,蘆洲區,新北市,1,1,1,2
新北市永和區永貞路45號,25.004449,121.519565,新北市永和區福和里永貞路45號,118,板信商業銀行,1180631,板信商業銀行福和分行,02-89211919,劉淑敏,2007-06-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180631",A6504-0655-00,A6504-55-001,A6504-55,A6504-038-00,永和區,新北市,1,1,1,2
新北市永和區中正路588號,25.006891,121.517109,新北市永和區福和里中正路588號,822,中國信託商業銀行,8220130,中國信託商業銀行雙和分行,02-29233333,鄭麗玉,,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8220130",A6504-0532-00,A6504-42-007,A6504-42,A6504-038-00,永和區,新北市,1,1,1,2
台北市文山區興隆路2段185號,25.000821,121.549324,台北市文山區興豐里興隆路二段185號,118,板信商業銀行,1180701,板信商業銀行興隆分行,02-29320555,陳永源,2014-07-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180701",A6308-0241-00,A6308-23-006,A6308-23,A6308-013-00,文山區,臺北市,1,1,2,2
台北市文山區興隆路2段49、51、53、55、57及59號,24.999479,121.547287,台北市文山區興豐里興隆路二段49號,807,永豐商業銀行,8071066,永豐商業銀行興隆分行,02-29339831,陳靜恕,1961-05-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8071066",A6308-0278-00,A6308-23-009,A6308-23,A6308-013-00,文山區,臺北市,1,1,2,2
台北市文山區保儀路9號,24.988717,121.5686,台北市文山區木新里保儀路9號,812,台新國際商業銀行,8121112,台新國際商業銀行文山分行,02-29382323,鄭玉萍,2013-06-24,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8121112",A6308-0729-00,A6308-62-005,A6308-62,A6308-028-00,文山區,臺北市,1,1,2,2
台北市文山區保儀路59號,24.987264,121.568648,台北市文山區木新里保儀路59號,118,板信商業銀行,1180826,板信商業銀行木柵分行,02-29362121,蔣松琳,2014-07-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180826",A6308-0788-00,A6308-66-003,A6308-66,A6308-028-00,文山區,臺北市,1,1,1,2
台北市萬華區萬大路244號,25.02646,121.500303,台北市萬華區日善里萬大路244號,118,板信商業銀行,1180853,板信商業銀行萬大分行,02-23377719,高玲惠,2014-07-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180853",A6307-0495-00,A6307-46-002,A6307-46,A6307-020-00,萬華區,臺北市,1,1,1,1
台北市信義區信義路6段30號,25.034197,121.575574,台北市信義區松友里信義路六段30號,118,板信商業銀行,1180862,板信商業銀行永春分行,02-89785667,陳明仁,2014-07-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180862",A6302-0535-00,A6302-46-009,A6302-46,A6302-022-00,信義區,臺北市,1,1,1,1
縣民大道二段68號,24.23330096,120.56632204,台中縣沙鹿鎮,118,板信商業銀行,1180871,板信商業銀行保險代理部,02-29628066,林永傑,2016-07-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180871",A6613-0310-00,A6613-22-003,A6613-22,A6613-011-00,沙鹿區,臺中市,1,1,2,1
台中市進化路580號,24.159696,120.694677,台中市北區錦洲里進化路580號,147,三信商業銀行,1470040,三信商業銀行成功分行,04-22304100,廖瑞森,,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470040",A6605-0345-00,A6605-30-002,A6605-30,A6605-028-00,北區,臺中市,1,1,1,1
台中市大智路339號,24.130009,120.690551,台中市東區東橋里大智路339號,147,三信商業銀行,1470077,三信商業銀行大智分行,04-22815998,林敏章,,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470077",A6602-0316-00,A6602-23-001,A6602-23,A6602-003-00,東區,臺中市,1,1,1,1
台中市林森路99號,24.137074,120.671082,台中市西區東昇里林森路99號,147,三信商業銀行,1470086,三信商業銀行林森分行,04-23725151,黃卯生,,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470086",A6604-0400-00,A6604-28-008,A6604-28,A6604-006-00,西區,臺中市,1,1,1,1
台中市南門路75號,24.122126,120.680803,台中市南區南門里南門路75號,147,三信商業銀行,1470095,三信商業銀行南門分行,04-22871146,陳文龍,,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470095",A6603-0263-00,A6603-22-002,A6603-22,A6603-011-00,南區,臺中市,1,1,2,1
台中市北屯區文心路四段751號,24.171784,120.690277,台中市北屯區平心里文心路四段751號,147,三信商業銀行,1470138,三信商業銀行北屯分行,04-22426565,許建成,,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470138",A6608-0816-00,A6608-61-008,A6608-61,A6608-035-00,北屯區,臺中市,2,2,2,2
台中市文心路4段701號,24.172018,120.688865,台中市北屯區平心里文心路四段701號,803,聯邦商業銀行,8030652,聯邦商業銀行北屯分行,04-22452636,歐瓊鈺,2005-03-19,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030652",A6608-0816-00,A6608-61-008,A6608-61,A6608-035-00,北屯區,臺中市,2,2,2,2
彰化市中正路二段181號,24.0780009,120.5373202,彰化縣彰化市萬壽里中正路二段181號,147,三信商業銀行,1470156,三信商業銀行彰化分行,047-298686,陳長城,,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470156",A0701-0666-00,A0701-42-004,A0701-42,A0701-016-00,彰化市,彰化縣,1,1,1,1
彰化縣員林鎮大同路一段一八九號,23.9595394,120.5804853,彰化縣員林鎮仁愛里大同路一段189號,147,三信商業銀行,1470165,三信商業銀行員林分行,048-383888,柯嘉文,,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470165",A0710-0296-00,A0710-24-001,A0710-24,A0710-040-00,員林鎮,彰化縣,1,1,1,1
桃園市成功路二段9號,24.99364,121.314367,桃園市桃園區東門里成功路二段9號,147,三信商業銀行,1470192,三信商業銀行桃園分行,03-3470505,王希賢,2003-07-25,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470192",A6801-1227-00,A6801-76-007,A6801-76,A6801-013-00,桃園區,桃園市,1,1,2,2
桃園縣桃園市中山東路21號,24.99581,121.31397,桃園市桃園區東門里中山東路21號,816,安泰商業銀行,8160050,安泰商業銀行桃園分行,03-3389999,楊志明,1993-06-26,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8160050",A6801-1097-00,A6801-67-010,A6801-67,A6801-013-00,桃園區,桃園市,1,1,1,2
東區民生路196號,24.684469,120.864877,苗栗縣竹南鎮民生路,147,三信商業銀行,1470323,三信商業銀行新竹分行,03-5313225,余明勇,,星期一至五 09:00至16:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1470323",A0504-0392-00,A0504-21-002,A0504-21,A0504-013-00,竹南鎮,苗栗縣,1,1,1,1
桃園縣中壢市中央西路一段62號,24.958076,121.221977,桃園市中壢區永興里中央西路一段62號,803,聯邦商業銀行,8030065,聯邦商業銀行中壢分行,03-4265111,陳長勇,1992-04-21,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030065",A6802-1482-00,A6802-70-010,A6802-70,A6802-004-00,中壢區,桃園市,1,1,1,1
新北市三重區重新路三段10號,25.061408,121.495238,新北市三重區大同里重新路三段10號,803,聯邦商業銀行,8030076,聯邦商業銀行三重分行,02-29777666,林嘉偉,1992-06-24,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030076",A6502-1000-00,A6502-A7-001,A6502-A7,A6502-028-00,三重區,新北市,1,1,2,1
新北市板橋區民權路226號,25.014427,121.458664,新北市板橋區民安里民權路226號,803,聯邦商業銀行,8030113,聯邦商業銀行板橋分行,02-29656600,廖尉雄,1993-10-09,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030113",A6501-1033-00,A6501-A5-007,A6501-A5,A6501-115-00,板橋區,新北市,1,1,3,1
台北市大安區仁愛路4段401號,25.038019,121.555545,台北市大安區正聲里仁愛路四段401號,803,聯邦商業銀行,8030157,聯邦商業銀行仁愛分行,02-27813366,紀文卿,1994-09-21,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030157",A6303-0264-00,A6303-22-006,A6303-22,A6303-052-00,大安區,臺北市,1,1,4,4
台北市大安區忠孝東路四段300號,25.04115,121.556267,台北市大安區正聲里忠孝東路四段300號,806,元大商業銀行,8061320,元大商業銀行光復分行,02-8773-6667,邱家霖,2013-03-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8061320",A6303-0152-00,A6303-14-001,A6303-14,A6303-052-00,大安區,臺北市,2,2,4,4
臺北市大安區忠孝東路4段282號,25.041175,121.555647,台北市大安區正聲里忠孝東路四段282號,812,台新國際商業銀行,8120632,台新國際商業銀行忠孝分行,02-66369999,沈沛臻,2002-02-18,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8120632",A6303-0152-00,A6303-14-001,A6303-14,A6303-052-00,大安區,臺北市,2,2,4,4
台北市光復南路290巷28號,25.039463,121.55637,台北市大安區正聲里光復南路290巷28號,816,安泰商業銀行,8160407,安泰商業銀行忠孝分行,02-27111699,廖振祥,1999-02-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8160407",A6303-0210-00,A6303-14-007,A6303-14,A6303-052-00,大安區,臺北市,1,1,4,4
新北市蘆洲區中正路80號,25.083565,121.470255,新北市蘆洲區得勝里中正路80號,803,聯邦商業銀行,8030180,聯邦商業銀行蘆洲分行,02-28485577,黃國綸,1994-12-30,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030180",A6514-0434-00,A6514-43-004,A6514-43,A6514-014-00,蘆洲區,新北市,1,1,1,1
高雄市九如二路495號,22.641224,120.298806,高雄市三民區立誠里九如二路495號,803,聯邦商業銀行,8030205,聯邦商業銀行九如分行,07-3118871,陳鳳珠,1995-07-22,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030205",A6405-1142-00,A6405-A4-006,A6405-A4,A6405-066-00,三民區,高雄市,1,1,3,1
新北市新莊區思源路601號,25.060234,121.459546,新北市新莊區昌平里思源路601號,803,聯邦商業銀行,8030272,聯邦商業銀行新莊分行,02-85227799,蔡俊輝,1997-03-28,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030272",A6505-0036-00,A6505-03-007,A6505-03,A6505-065-00,新莊區,新北市,1,1,2,1
高雄市鳳山區凱旋路224號,22.613039,120.35016,高雄市鳳山區國泰里凱旋路224號,803,聯邦商業銀行,8030283,聯邦商業銀行鳳山分行,07-7638185,蔡坤垣,1997-04-29,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030283",A6412-1021-00,A6412-92-586,A6412-92,A6412-035-00,鳳山區,高雄市,1,1,2,1
桃園縣桃園市桃鶯路343號,24.981434,121.319652,桃園市桃園區大林里桃鶯路343號,803,聯邦商業銀行,8030294,聯邦商業銀行桃鶯分行,03-3779797,黃志強,1997-07-18,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030294",A6801-1919-00,A6801-C0-011,A6801-C0,A6801-004-00,桃園區,桃園市,1,1,2,1
台北市大安區通化街74號,25.030132,121.554076,台北市大安區通安里通化街74號,803,聯邦商業銀行,8030412,聯邦商業銀行通化簡易型分行,02-27395888,林梅蘭,2001-07-02,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030412",A6303-0643-00,A6303-48-009,A6303-48,A6303-032-00,大安區,臺北市,1,1,3,3
台北市大安區信義路4段252號,25.032934,121.553602,台北市大安區通安里信義路四段252號,807,永豐商業銀行,8071365,永豐商業銀行信義分行,02-27058322,邱德鈞,1984-11-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8071365",A6303-0495-00,A6303-48-001,A6303-48,A6303-032-00,大安區,臺北市,1,1,3,3
台北市大安區信義路4段236號,25.032978,121.553081,台北市大安區通安里信義路四段236號,822,中國信託商業銀行,8221252,中國信託商業銀行信義分行,02-27079977,蘇泓文,2004-10-01,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8221252",A6303-0501-00,A6303-48-002,A6303-48,A6303-032-00,大安區,臺北市,1,1,3,3
